experiment,source,sha256,bytes,dataset,seed,eval_batch_size,model_config_slug,test_OA,qat_test_OA
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state32/run_seed5/result.json,a29ed598a3fd304702f11e718c8d8ebb97b203d3976aa8e46fdbab5697b075e2,9419,UP,5,,,0.9737340469328942,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state32/run_seed6/result.json,69f3f74f1cfedad14d9a89cabfcf1fd303e011637cde4eefa057162d0371d5cf,9601,UP,6,,,0.93931659118979,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state32/run_seed7/result.json,d6649f475b5a7bf6b7bb3e79b0ee6a375a2db91d7d567bbef6b7f48eaf9b11e1,9973,UP,7,,,0.9622066694112804,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state32/run_seed8/result.json,fc0bfed714a7f7a900ccd3f4da7169c130defb932677791748882624b4790f99,9966,UP,8,,,0.9547962124331001,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state32/run_seed9/result.json,ebac61a8a881e19492172522d18dcd688beeb8011ef61c3268efc8bb1c6daea5,9224,UP,9,,,0.9706875257307533,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state8/run_seed0/result.json,fae2fde5d2aa8e4f214821deec57c3d44d8ce871bfc6a8f6b5250b8faa1c3db9,9706,UP,0,,,0.9355290242898312,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state8/run_seed1/result.json,c5640e56b535828b05b5abaf6d389ead0fe0c37790ee9b6d290cc08fb16b6723,9016,UP,1,,,0.9750514615067929,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state8/run_seed2/result.json,6afb96e08450425126d52d07130e34ba3aa4055baebce81069a49cbdd8d4a7df,10131,UP,2,,,0.9646768217373405,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state8/run_seed3/result.json,1dab28e0a782872d08c8546fbf46b586b60f81af08adc96cede5914ae3131bec,9213,UP,3,,,0.9608892548373816,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state8/run_seed4/result.json,fa86dc8fed19886cd40e9873a56742b1e99130dcf860865c3424518f8ef6072f,10129,UP,4,,,0.9619596541786744,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state8/run_seed5/result.json,2f294bd88df9a8719ca7922a3a521c200acdf76bcba8f4fb0436be128214b3f8,9924,UP,5,,,0.9473034170440511,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state8/run_seed6/result.json,a8a6bb17aab216e95cebcdc6e5c9766aaec07741fe8d48870343a5ffdc78fbe4,10100,UP,6,,,0.9611362700699877,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state8/run_seed7/result.json,33860ee2b5db8cbf45de3d089a28134b6b94a7a69b2500038d9d7d48f17881d4,10097,UP,7,,,0.9438452037875669,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state8/run_seed8/result.json,254c53ed9e5a12aab9e52f0dc4a4e0eb7a4834429629b8d7750bb86be4360aae,9952,UP,8,,,0.9523260601070399,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state8/run_seed9/result.json,d69cb48d3531f9ec0f93bd96909e24159b3ed683b3b79b44957da5a67cf5c694,10124,UP,9,,,0.9509263071222726,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok8_state16/run_seed0/result.json,cbb3c6679b5a6f78513f4c634f3a9215dd4bacc39115defc2fd21f39cce6edef,9792,UP,0,,,0.9430218196788802,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok8_state16/run_seed1/result.json,8f5b5fc96375c96822efab23a3f9b6d7ec12e447ac998be366d699c93e16e181,10149,UP,1,,,0.9546315356113627,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok8_state16/run_seed2/result.json,f7446b7b7c9e5f9c779c03de3ea0f9eb850d9c04c9a7e29aadf0932d6e1a5331,9757,UP,2,,,0.9518320296418279,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok8_state16/run_seed3/result.json,72ebabe2639e095f109e0578a6f4f2ae0585d6af238f3939841d863e95d5fef4,9184,UP,3,,,0.9474680938657883,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok8_state16/run_seed4/result.json,a6e42ad023f96945c36e020ea0e06d5b48b155a90888a803be191361ffa4f8c4,9798,UP,4,,,0.9435158501440922,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok8_state16/run_seed5/result.json,2f32932a3a83e4002a4ac804a20fc9abfb7c0b9d4f3f9e8007ad5590fba1e098,10093,UP,5,,,0.9652531906134212,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok8_state16/run_seed6/result.json,c662f519fd7313fc7200daa51818ea0f34860dcd088ffa189a5c4ae1c0009e5f,10064,UP,6,,,0.9510909839440099,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok8_state16/run_seed7/result.json,2f5f47d15d5f09734b2d056fdfdc469d427370153a58dd5a8a573eb4b1cf1bac,10324,UP,7,,,0.8798682585426101,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok8_state16/run_seed8/result.json,e6ec410e2b716be2bf2d5023ed20637dec00ec8ee98ae2a482bfe9b93427955a,9407,UP,8,,,0.9655825442568958,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok8_state16/run_seed9/result.json,6c4b185cf3f0e93ccc4b15252f5c65443b315a644f3a0077c38147523cbfc6e2,9768,UP,9,,,0.9505146150679292,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-silu_head64_tok4_state16/run_seed0/result.json,3e80be57cb4fc733f98ab312dbdf8a97c8761ec803115379c421c69a6fdaf3a3,9917,UP,0,,,0.939069575957184,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-silu_head64_tok4_state16/run_seed1/result.json,42ec06776c1a6e40661e27fdbb7e4fedc78024ce45e9c11f868ae5211a545899,9747,UP,1,,,0.9487855084396871,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-silu_head64_tok4_state16/run_seed2/result.json,08f2b82fe4720f35bea595686555b9cd8ce8ae843dd380cd71f8f1f6ca2167ac,10313,UP,2,,,0.9497735693701111,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-silu_head64_tok4_state16/run_seed3/result.json,2c38801648b674ef0fc717fab150f78ae5aa903dd097f322d80aa1833507d4fa,9911,UP,3,,,0.9407986825854261,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-silu_head64_tok4_state16/run_seed4/result.json,ee86321669e6a86f95d9c6676c5c0df126cf7e441aad6830baf15d04610fecf4,10826,UP,4,,,0.9316591189790037,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-silu_head64_tok4_state16/run_seed5/result.json,376c41b7af6bf98d1ef2e0dea333a5f18801e57d08cc17ff1ae1a98771930a65,10106,UP,5,,,0.9499382461918485,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-silu_head64_tok4_state16/run_seed6/result.json,bce3f46d499ae599e009dd86f038e2f4738cdc583e55853a965c2eb3bb87675b,9200,UP,6,,,0.9413750514615068,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-silu_head64_tok4_state16/run_seed7/result.json,20a2d979489ad0d76a48006e3f3f65ddb76b7a19006ff929dc862b912f9e49f7,9571,UP,7,,,0.9375051461506793,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-silu_head64_tok4_state16/run_seed8/result.json,7c2a76b1e5bd952d1572353cf7f71029bc30483ef46749300df38d26bd2366ea,10106,UP,8,,,0.9477151090983944,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-silu_head64_tok4_state16/run_seed9/result.json,163d94f289103bc1d0fba31240252476f580dadce195c683483b5139ca09bf4d,9750,UP,9,,,0.9418690819267188,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-relu_head64_tok4_state16/run_seed0/result.json,5076ddd040d4fa25565c1e3790bb9b50d58f7ad0dfbde63fd6708b7c76255192,10104,UP,0,,,0.8587896253602305,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-relu_head64_tok4_state16/run_seed1/result.json,2430729972799cdf61efb48dc7be84e6a029df2597d8f4babf24791df7e97771,10096,UP,1,,,0.901605599011939,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-relu_head64_tok4_state16/run_seed2/result.json,d083892f37aee3aa85e0c144db0c2f31a455a437435725f753ab9be4bf39b509,10455,UP,2,,,0.8775627830382874,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-relu_head64_tok4_state16/run_seed3/result.json,b7e52e70c0ae48347dcaee7890a5af31238fd9adb2885cf823b0be353db9cba8,10667,UP,3,,,0.8480032935364348,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-relu_head64_tok4_state16/run_seed4/result.json,77069eab37aebeed996f81646b4d741808fdf6e7e6d3b1be706ff38d46ca3dc7,10281,UP,4,,,0.8604363935776039,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-relu_head64_tok4_state16/run_seed5/result.json,ec7d08e0a64ad2fee4b698ce2f19b0e67865558de409eead230b69039b5d57c3,10821,UP,5,,,0.8477562783038287,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-relu_head64_tok4_state16/run_seed6/result.json,6e533461351d41735316b94ae0bc91e5e99400c55a75b0a5bd057e8007e91db6,10609,UP,6,,,0.8430629888843145,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-relu_head64_tok4_state16/run_seed7/result.json,be8a9484eeedcbd8f38ff1642e91b965c3e8ed76d8d6015b438a154d7a443c49,10276,UP,7,,,0.8181144503911074,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-relu_head64_tok4_state16/run_seed8/result.json,2dfcfdc6b0c4ceacb87f6c32bf3303fda7e5136ec805c252caf8b3fcedfd4f82,10103,UP,8,,,0.8772334293948126,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-relu_head64_tok4_state16/run_seed9/result.json,1141a6790e57838af2f2019caedff0cbe1a897898be68f57b76e40256ceb6902,10453,UP,9,,,0.8450391107451626,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-silu_head64_tok4_state16/run_seed0/result.json,b380db2200ccdfd26d2566a084a4f9a4fbec199e532be0503821d685a47d8503,10461,UP,0,,,0.8422396047756279,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-silu_head64_tok4_state16/run_seed1/result.json,7b9bb66742e2d0cc841dce59da5794e1011c0248300f979b96c5f7c96437eb1a,10459,UP,1,,,0.9162618361465624,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-silu_head64_tok4_state16/run_seed2/result.json,eb245a7577ffab219d509bc7341c05c5ce9cdb7f8a21644419149514b2649e1d,10160,UP,2,,,0.7756278303828736,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-silu_head64_tok4_state16/run_seed3/result.json,589913349dafb918fb57a4057388007ee35d48e19765b686af1dab48ab70f289,10447,UP,3,,,0.8672704816797036,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-silu_head64_tok4_state16/run_seed4/result.json,f57eff66864743853c462855e1d3e037037e107c9bf146b449d532c997377f8a,10271,UP,4,,,0.8669411280362289,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-silu_head64_tok4_state16/run_seed5/result.json,8e377b4d84117dfcbfa0db9339574046b614ab5e00ba4f362d755fc95324c8ca,10816,UP,5,,,0.8011527377521613,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-silu_head64_tok4_state16/run_seed6/result.json,bf7075abb2a5acf1caf89f9d290cb9a843b5cc0651756e1d46a3e0dafd6cbbe0,10505,UP,6,,,0.8522848909016056,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-silu_head64_tok4_state16/run_seed7/result.json,4e68f70ab91cbc895fc68e4cefc339e6f85e6d315a5b6827007eb8833d5b8769,10278,UP,7,,,0.8483326471799094,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-silu_head64_tok4_state16/run_seed8/result.json,04f0cc300c1998e30f598ad2c0cedd9a99f7bb653568b3a104b4cf1541ec081f,10475,UP,8,,,0.883902840675175,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-silu_head64_tok4_state16/run_seed9/result.json,a9061d7e1dbc5eaee2665cda263defea14115c84f9f1a70926340436af40dda0,10457,UP,9,,,0.8433923425277892,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed0/result.json,ba6053c86a4f6bf361805f907913eaf4ba8af229d5b240c2cb5c9ceb188a51c0,9911,UP,0,,,0.8907369287772746,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed1/result.json,4e806106685890c41cca4c26598241430213ab50898995616b55531f37eb54a6,9553,UP,1,,,0.9501852614244545,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed2/result.json,634958132ea4d5d71bcf37d94839210be758cd15cb68399c0d25640a4ea8ccd8,9623,UP,2,,,0.9500205846027172,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed3/result.json,5c976376f570459bee6178f582a92ccea1c5af9f070d6b8adef69edc01f74872,9193,UP,3,,,0.977027583367641,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed4/result.json,b6fc1d3ba15dedf7aedd26a72fc40fb6a9ca6e10cd7c66596c52a99e77261936,9211,UP,4,,,0.9503499382461918,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed5/result.json,c9ce07a5493535a6d5f18725e661dba8df90cf38d23f834c8fc1f0a56c42f603,9750,UP,5,,,0.9548785508439687,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed6/result.json,cc24a2a69951726c85a4d3d44f1bde2fafc50f51a415bf76596f80a5ac73d68e,9059,UP,6,,,0.9720872787155208,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed7/result.json,40da3cb3fdeb7b2fab2644ee7818376843f1bff67bf942a1286de99833129136,9590,UP,7,,,0.9294359818855497,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed8/result.json,b2272d88fa94e9257ee05c5d3e6074fd2fac7d3f4ff0394de095cd27b80d85ee,9424,UP,8,,,0.9523260601070399,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed9/result.json,99e663c3a91c9aacce4679bdffd5c50045444ceeede00e993cd353aeba3cb0d3,9942,UP,9,,,0.9638534376286537,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed0/result.json,df2e9ec1e7493a5225ccb5402dee435da8f2791e4344205c22a63cb1698600a2,9217,UP,0,,,0.9557842733635241,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed1/result.json,bb838ece24763145722e06c294ba209b56afa7d85cefc2faedebb1c345e97a23,9545,UP,1,,,0.977274598600247,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed2/result.json,99100574505a3e635181927a9e5cbaf11853f8ed0385f2841d2318578b2385db,9957,UP,2,,,0.9412103746397694,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed3/result.json,ee570deed6b462035c0e8d85e331f69eef12653b0dbfb2fc4fca7362b4c0eaec,9007,UP,3,,,0.9571840263482915,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed4/result.json,a415f92b58f4748380d74a6135a8e7160edbef6c960706d3566052a812d270d4,9938,UP,4,,,0.9529847673939893,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed5/result.json,ed2037033f7b5b9d174eabb38c37ebbcaebd92a6e789008d90666d977e09bb07,9764,UP,5,,,0.9683820502264306,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed6/result.json,416541cd9eb090c6b98890be6e010f51bfcb891466238cfea5c1901a820b8d7b,9590,UP,6,,,0.9436805269658296,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed7/result.json,f02bdb75904874c6f9a1d31dc4c098ef857d29f8932bdf70c2e4fc671ede2eae,10329,UP,7,,,0.921860848085632,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed8/result.json,75b4ca40d51b8b0b07b9b80b10afd2c2bfb329a5c045a5fc426522f1a10f38fa,9575,UP,8,,,0.9594071634417456,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed9/result.json,867fbc142a143f95c92228f308d903b4edc643a071cb4db7c309cd7d712131fa,9751,UP,9,,,0.9199670646356526,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed0/result.json,2b687d27c657642a93bdd825f636cf0ac11fd76b815e8d0f0813af13ba51a336,8804,UP,0,,,0.9810621655002059,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed1/result.json,840edd6090d1c4bd0ff26c76568ed867522634118bfbe614afb566a2edf00a02,9174,UP,1,,,0.9566076574722108,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed2/result.json,36049d653f4e40cbd79d2f69e641b7cf12a2881c189283180ca4621fae3742b5,9236,UP,2,,,0.9619596541786744,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed3/result.json,c847bc978833b754769ab2c74b061a1b44f31568ea2870eec6e414c985517a64,9548,UP,3,,,0.9696171263894607,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed4/result.json,4b60619075e5bb75d8f217c9666448692673c05bf73c6732682d2d4c3a4b1901,8859,UP,4,,,0.960065870728695,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed5/result.json,9698ffe6540880a04aeeffb30a7a093c782a98635fdc07fc202f79fa4cbacf2b,9380,UP,5,,,0.9742280773981062,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed6/result.json,d6b266a2f2c9de73a62c8c39f2f2b8da0120397ff933a167fae7c654ae1c52f2,9556,UP,6,,,0.9675586661177439,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed7/result.json,54aec27ffab3f361a8152173bb8790b6aa9b9f2448b71d0ccb0ebe775db7b402,9961,UP,7,,,0.9623713462330177,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed8/result.json,37fa43b84dfda30bcb42527142a0ffa6767e397712840d02fde229b89e09b420,9582,UP,8,,,0.9720049403046521,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed9/result.json,bfa412d03f343f5b518da37249f23267c4746c14be741d5a50b81e193b8a86f3,9412,UP,9,,,0.9696171263894607,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed0/result.json,a6b5abc3f82a47a3a1821ce8c149f1956d215870d3eee935fa235d974f5a2bcb,10377,UP,0,,,0.8821737340469329,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed1/result.json,979f4e0b8e4a8260b0d298c7bab0c250c1632fb6a1052a93a573a527a6806f49,10040,UP,1,,,0.8253602305475505,
architecture_19,UP_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed2/result.json,e1dea353bd97c5d5af4a5dcabd4ae3e1fe08362e64a95ba78450f3b0db780ece,10205,UP,2,,,0.8818443804034583,
